-0.0013359152858123113, 0.2465437788018433
0.03394123606889557, 0.1428571428571428
0.06396051900513125, 0.07373271889400912
0.09422492401215801, 0.1428571428571428
0.12455878027257575, 0.25115207373271886
0.15481092917606296, 0.31336405529953903
0.18853564074909304, 0.3341013824884792
0.21867339935287775, 0.33179723502304137
0.2523613426152891, 0.33179723502304137
0.2824664182763016, 0.3110599078341013
0.31781302088440044, 0.2465437788018433
0.34953181684478873, 0.1359447004608294
0.3812301859659444, 0.01382488479262678
0.46465339739190115, 0.06451612903225801
0.48258816223812784, 0.17972350230414746
0.49695231558649533, 0.28110599078341014
0.5186006798052096, 0.4907834101382488
0.5437093505899272, 0.652073732718894
0.5704848514560251, 0.7534562211981566
0.5900823610157858, 0.8064516129032258
0.611424322646011, 0.8433179723502304
0.6345066509788542, 0.8617511520737327
0.6593334313821616, 0.8640552995391705
0.6841479556819295, 0.8594470046082949
0.705428636794457, 0.8617511520737327
0.728486452920221, 0.8663594470046082
0.7497753047684413, 0.8732718894009216
0.7675303134294212, 0.8870967741935483
0.787058371735791, 0.900921658986175
0.8101366147007877, 0.9170506912442395
0.8278630257868417, 0.9147465437788018
0.8491069385887505, 0.8963133640552995
