0.05922149230316695, 0.40092165898617504
0.08412589469555834, 0.4470046082949308
0.1054515148543975, 0.4746543778801843
0.12853384318724057, 0.4930875576036866
0.14982678040330746, 0.5023041474654377
0.17111154688368138, 0.5069124423963133
0.19415302153805927, 0.5023041474654377
0.2136361407981174, 0.4907834101382488
0.24020737327188937, 0.476958525345622
0.2685271431839724, 0.44930875576036855
0.30040935385822143, 0.4308755760368663
0.3287372945059973, 0.40783410138248843
0.3552840147726901, 0.380184331797235
0.38362012615615915, 0.36175115207373265
0.41193172533254896, 0.32949308755760365
0.43139033238552815, 0.3041474654377879
0.46325211622054463, 0.27419354838709675
0.48977023891231175, 0.2304147465437787
0.5003268294277217, 0.1843317972350229
0.5108425662646665, 0.11520737327188935
0.5444283753309147, 0.05760368663594462
0.5552260025492696, 0.14746543778801835
0.5678702160342517, 0.2788018433179723
0.580522600254927, 0.4147465437788018
0.5877904696538876, 0.5138248847926267
0.6003938294604045, 0.6221198156682027
0.6253554270026473, 0.7004608294930875
0.6467423276791842, 0.7626728110599078
0.6734606333954309, 0.8317972350230414
0.7019029643429094, 0.8732718894009216
0.7356072490767068, 0.8824884792626728
